Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
31/01/2020 08:19,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 73,b1a2241a85dfc9d7a2eafc790ddfc27a550f75298b24d0757c25cf4e966bb8bb,https://www.virustotal.com/gui/file/b1a2241a85dfc9d7a2eafc790ddfc27a550f75298b24d0757c25cf4e966bb8bb,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:19,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,48 / 70,043e27dd430d1cdbd5ff51d541320f86d2119af1d47773f60e3b7aa4f6fa86ce,https://www.virustotal.com/gui/file/043e27dd430d1cdbd5ff51d541320f86d2119af1d47773f60e3b7aa4f6fa86ce,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:19,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 72,950cba1e2ad491a893f3fb0389e0972c7cf6bb6875775560f5b77ec297382c2d,https://www.virustotal.com/gui/file/950cba1e2ad491a893f3fb0389e0972c7cf6bb6875775560f5b77ec297382c2d,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:19,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 72,153f2c55fc213a0dade24c8a4f69eeb82d23b632f87511e10f3f89fa64e0e69e,https://www.virustotal.com/gui/file/153f2c55fc213a0dade24c8a4f69eeb82d23b632f87511e10f3f89fa64e0e69e,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:19,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,48 / 68,75bfbf1b60f884df4f1c1cad95190d148edb55ee6e1dc2e2ed6bae04d355f9e6,https://www.virustotal.com/gui/file/75bfbf1b60f884df4f1c1cad95190d148edb55ee6e1dc2e2ed6bae04d355f9e6,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:19,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,46 / 71,f1d6c0366024610bc0a73f8d390891adb660c96960d03882f4ba8daeaca53ab1,https://www.virustotal.com/gui/file/f1d6c0366024610bc0a73f8d390891adb660c96960d03882f4ba8daeaca53ab1,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:19,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,47 / 71,b82d726c3e969897a92db9bdd78b348f8cd0b6486019b7e1498fbd222535eca1,https://www.virustotal.com/gui/file/b82d726c3e969897a92db9bdd78b348f8cd0b6486019b7e1498fbd222535eca1,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:19,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,46 / 72,b2637aca82e9c9f0c599d51e5c6324578c7c85942d0645834ce1c08b5659e3ca,https://www.virustotal.com/gui/file/b2637aca82e9c9f0c599d51e5c6324578c7c85942d0645834ce1c08b5659e3ca,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:19,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,47 / 70,c5db120a153511a3b5d1db9dca961d52fa9409177225be5d513be78ed8d2cd9e,https://www.virustotal.com/gui/file/c5db120a153511a3b5d1db9dca961d52fa9409177225be5d513be78ed8d2cd9e,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:18,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,49 / 72,68507d83bda81c5d1b00ef23c790c2843a7a565785fbe0596c233b4b54fdd70e,https://www.virustotal.com/gui/file/68507d83bda81c5d1b00ef23c790c2843a7a565785fbe0596c233b4b54fdd70e,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:18,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 72,c49142ab1366a32705a61198c0cf0218e0022e256894f9d7eb34e5c74b7400a1,https://www.virustotal.com/gui/file/c49142ab1366a32705a61198c0cf0218e0022e256894f9d7eb34e5c74b7400a1,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:18,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,48 / 73,6d4cb144d1df5d01429a1825a37795da5c67c8c2e8882e2386c58d14b62b6202,https://www.virustotal.com/gui/file/6d4cb144d1df5d01429a1825a37795da5c67c8c2e8882e2386c58d14b62b6202,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:18,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 72,ab5d9d9f8112d319e81b04a0b14cd2a763cf58d26990d5a0c794ee96640249e3,https://www.virustotal.com/gui/file/ab5d9d9f8112d319e81b04a0b14cd2a763cf58d26990d5a0c794ee96640249e3,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:17,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,47 / 72,98d0046b1e360b13e1e9efd581442fa2230d8d3dca89a2145350ed2740a0dfcc,https://www.virustotal.com/gui/file/98d0046b1e360b13e1e9efd581442fa2230d8d3dca89a2145350ed2740a0dfcc,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:17,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,48 / 72,f969342c231a08a1e7bb2b3d2be36019c95d86c4445a7c7948956ae34397af08,https://www.virustotal.com/gui/file/f969342c231a08a1e7bb2b3d2be36019c95d86c4445a7c7948956ae34397af08,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:17,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 73,67091bf9368fdca68d15463d04dba93a2c0eecf84790eccc2976d740f2fb0a2b,https://www.virustotal.com/gui/file/67091bf9368fdca68d15463d04dba93a2c0eecf84790eccc2976d740f2fb0a2b,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:17,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,43 / 66,d874a116cfa2d76c37fe82266fc96018757a41513dae736d0d5a61674b7ec211,https://www.virustotal.com/gui/file/d874a116cfa2d76c37fe82266fc96018757a41513dae736d0d5a61674b7ec211,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:17,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,48 / 71,270da70ff45f1b75692c86870df2e731bed81c1dcc1402b483a1af6e2556dc07,https://www.virustotal.com/gui/file/270da70ff45f1b75692c86870df2e731bed81c1dcc1402b483a1af6e2556dc07,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:17,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 72,e9180eccd3ea1524ecb9a14f26a15265d92bb2f605627c10aeb5983863f63a59,https://www.virustotal.com/gui/file/e9180eccd3ea1524ecb9a14f26a15265d92bb2f605627c10aeb5983863f63a59,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:16,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,46 / 71,6e88ed5320c05d7846bbe77d42f6a7cb9d5f891dafd4a7ddde54c4c1df800070,https://www.virustotal.com/gui/file/6e88ed5320c05d7846bbe77d42f6a7cb9d5f891dafd4a7ddde54c4c1df800070,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:16,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,48 / 69,15d13ac4d973e7c5b35744e35b8c68d8bc34109a5efedd925efe060cef933a5e,https://www.virustotal.com/gui/file/15d13ac4d973e7c5b35744e35b8c68d8bc34109a5efedd925efe060cef933a5e,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:16,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,47 / 73,2e41d445b0663909a6d5a6f942b09350e268a8cc10247b2f3d58a897e009bfcf,https://www.virustotal.com/gui/file/2e41d445b0663909a6d5a6f942b09350e268a8cc10247b2f3d58a897e009bfcf,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:16,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 71,b039e81e62740568383ce35afae0429dbeddd49ff7e409bb96481fd3ec475c8c,https://www.virustotal.com/gui/file/b039e81e62740568383ce35afae0429dbeddd49ff7e409bb96481fd3ec475c8c,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:16,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 72,18841b0313f5c313202751edaa1eb8978db87af7ae0c6363bdda1126e65aaa29,https://www.virustotal.com/gui/file/18841b0313f5c313202751edaa1eb8978db87af7ae0c6363bdda1126e65aaa29,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:16,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 72,2feb2a57fb04f1b23d51a4fc5d7602d0d0709eb8cee5191774adfaf625ae4406,https://www.virustotal.com/gui/file/2feb2a57fb04f1b23d51a4fc5d7602d0d0709eb8cee5191774adfaf625ae4406,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:16,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,48 / 73,6b00109b2118d43501e5e5d8835c3d9f63943c3459ce7cdedd9c46869fbda310,https://www.virustotal.com/gui/file/6b00109b2118d43501e5e5d8835c3d9f63943c3459ce7cdedd9c46869fbda310,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:15,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 72,c652073ede8e3b154af0ecd639a2a75b5a9ae910b98e72b9276c378be1391285,https://www.virustotal.com/gui/file/c652073ede8e3b154af0ecd639a2a75b5a9ae910b98e72b9276c378be1391285,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:15,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 72,320e17530455ec2669d7f8b080adddd259a19be60b51b23756a5cba6539c4281,https://www.virustotal.com/gui/file/320e17530455ec2669d7f8b080adddd259a19be60b51b23756a5cba6539c4281,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:15,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 73,a4b94b269dc3bb02c662c55c58488ea406e03b6e4bc164e2fc16041420aab642,https://www.virustotal.com/gui/file/a4b94b269dc3bb02c662c55c58488ea406e03b6e4bc164e2fc16041420aab642,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:15,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 73,81ba89d1cfd7ae96c9ac3216995e17a864ac994814a9101e563341db46a141b7,https://www.virustotal.com/gui/file/81ba89d1cfd7ae96c9ac3216995e17a864ac994814a9101e563341db46a141b7,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:15,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 71,c0c58332a93c3388e5eaf039a02cb454c4493e79e9a4d7708aff042b9e0110ae,https://www.virustotal.com/gui/file/c0c58332a93c3388e5eaf039a02cb454c4493e79e9a4d7708aff042b9e0110ae,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:15,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 72,e225ab602575fb166de7aaccacb0d0b440506d483ff5c2b247b373b065aa8f05,https://www.virustotal.com/gui/file/e225ab602575fb166de7aaccacb0d0b440506d483ff5c2b247b373b065aa8f05,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:14,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,49 / 72,3bb7b212cbbf35b764e178efb01bc5b8f780ab9d1536ca4d81f51b3c59618ca0,https://www.virustotal.com/gui/file/3bb7b212cbbf35b764e178efb01bc5b8f780ab9d1536ca4d81f51b3c59618ca0,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,47 / 68,f4eee02adc9832faab89ce056c10e4a0c58f27e3f4e162c033fd35036085547f,https://www.virustotal.com/gui/file/f4eee02adc9832faab89ce056c10e4a0c58f27e3f4e162c033fd35036085547f,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 73,e45bac59370e5ace9f0b2f32cafc2857178aa017267195f72e667f8bcf898901,https://www.virustotal.com/gui/file/e45bac59370e5ace9f0b2f32cafc2857178aa017267195f72e667f8bcf898901,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 69,d9b8ca7eb9cfc3cc26a6791e51d3bda7e023a80ee7e73db68f7ddb0abe6c4e63,https://www.virustotal.com/gui/file/d9b8ca7eb9cfc3cc26a6791e51d3bda7e023a80ee7e73db68f7ddb0abe6c4e63,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 72,82307058c3a4d2150a520f812caeb4106a4329d8465b1b50e0abeaa237ff9a99,https://www.virustotal.com/gui/file/82307058c3a4d2150a520f812caeb4106a4329d8465b1b50e0abeaa237ff9a99,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 72,ad6d8e98ad0b1f5e2b3b7d37263cc17c37bd89b971dc8ac61be4b1a859e27dbd,https://www.virustotal.com/gui/file/ad6d8e98ad0b1f5e2b3b7d37263cc17c37bd89b971dc8ac61be4b1a859e27dbd,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 70,e144b83eb93ab9aebe747941a8b9745d5ef7cd3358e3c698667e1368128721a4,https://www.virustotal.com/gui/file/e144b83eb93ab9aebe747941a8b9745d5ef7cd3358e3c698667e1368128721a4,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 73,d9bfac370be5bfc8bd1cf89dd1d4dc042d1413368c345b539a64e64fe1d258c1,https://www.virustotal.com/gui/file/d9bfac370be5bfc8bd1cf89dd1d4dc042d1413368c345b539a64e64fe1d258c1,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 73,7039442854519608cfeee741caccd52e00f43932850afb34c0d9de0c32cafd1d,https://www.virustotal.com/gui/file/7039442854519608cfeee741caccd52e00f43932850afb34c0d9de0c32cafd1d,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,48 / 70,9b9a18be5cd10df5916bfd9b65b7c3b21695d49c6f0e70df0eae6ac83ea7d969,https://www.virustotal.com/gui/file/9b9a18be5cd10df5916bfd9b65b7c3b21695d49c6f0e70df0eae6ac83ea7d969,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:12,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 71,c21600f9233a4fe777452c0d042b6cad889fff275e0f78f4df704f1e5ef97e75,https://www.virustotal.com/gui/file/c21600f9233a4fe777452c0d042b6cad889fff275e0f78f4df704f1e5ef97e75,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,49 / 71,8d4a92ae5aa9bc105ecb477dce491c9e4c63b8ea5f80209abdf74fe43fcada0b,https://www.virustotal.com/gui/file/8d4a92ae5aa9bc105ecb477dce491c9e4c63b8ea5f80209abdf74fe43fcada0b,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,48 / 73,503d13f523766f68a81a2868ad1ae79c2c303b3288de301a0ed69943e6937d14,https://www.virustotal.com/gui/file/503d13f523766f68a81a2868ad1ae79c2c303b3288de301a0ed69943e6937d14,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 72,72404c4f0f42d99b9832149e043ab05918da5b5e4d0f4695a592796e47ca0553,https://www.virustotal.com/gui/file/72404c4f0f42d99b9832149e043ab05918da5b5e4d0f4695a592796e47ca0553,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 71,2e95ac51a13444b5d728eaa157795bc3489cc57ef1aae2e73d33726fa7e08328,https://www.virustotal.com/gui/file/2e95ac51a13444b5d728eaa157795bc3489cc57ef1aae2e73d33726fa7e08328,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 72,2cc7c051068fa1a07169bf5a81b14da08d8efdd8fb36493152a9e8e3eb88eafe,https://www.virustotal.com/gui/file/2cc7c051068fa1a07169bf5a81b14da08d8efdd8fb36493152a9e8e3eb88eafe,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 73,398b3fe5fc25662fdbce81d6a53139c5210dcfee809da7d5c65f4662e1aaba26,https://www.virustotal.com/gui/file/398b3fe5fc25662fdbce81d6a53139c5210dcfee809da7d5c65f4662e1aaba26,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 73,309fe8719e695f61a5e4a4c7e2ea7d3abf0d407fb10bad4911598965f52d6121,https://www.virustotal.com/gui/file/309fe8719e695f61a5e4a4c7e2ea7d3abf0d407fb10bad4911598965f52d6121,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,45 / 68,ecb9c3713f21e1642f5d0f0dceec41a2e9ef13c85ebf4b3cc94f0dc9b49ac9f6,https://www.virustotal.com/gui/file/ecb9c3713f21e1642f5d0f0dceec41a2e9ef13c85ebf4b3cc94f0dc9b49ac9f6,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 73,6435153f46f971c3c9af3a07d816a6570083fd24a4f1c59b1c1c849af60ec368,https://www.virustotal.com/gui/file/6435153f46f971c3c9af3a07d816a6570083fd24a4f1c59b1c1c849af60ec368,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,51 / 73,de1f4a4c0a1a348bf8c31e4ab801f2d86dbb4459bdbc11867f23e34655207ff1,https://www.virustotal.com/gui/file/de1f4a4c0a1a348bf8c31e4ab801f2d86dbb4459bdbc11867f23e34655207ff1,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:11,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,50 / 71,3bf1d1d60e85da81abdbff55291604dae34d605d2ce7de478250c8e07c9ee6d7,https://www.virustotal.com/gui/file/3bf1d1d60e85da81abdbff55291604dae34d605d2ce7de478250c8e07c9ee6d7,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:10,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,47 / 71,f1f97285c2b0a0ff290c016ba6a8b20cc332cb751add6818abe70f99abc6ef33,https://www.virustotal.com/gui/file/f1f97285c2b0a0ff290c016ba6a8b20cc332cb751add6818abe70f99abc6ef33,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
31/01/2020 08:10,APT_RAT_Patchwork_Jan19_2,APT Malware,Valhalla Rule Feed Only,Detects a RAT classified as Bitter RAT used by Patchwork,https://twitter.com/shotgunner101/status/1084111296746921986,49 / 71,045f497e0cc00c20fe40d6b0507e04b6843c7b3f1911c08da0a2daa8e64e0c94,https://www.virustotal.com/gui/file/045f497e0cc00c20fe40d6b0507e04b6843c7b3f1911c08da0a2daa8e64e0c94,#apt #rat #patchwork #aptmalware #apt_rat_patchwork_jan19_2
